id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
443;BAA0720HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;89;60;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4510904;101.2296362;35.19659747;3.15;Belum;-;-;Abu Bakar;10/05/2021 10:59;200000;46665.8;-;Chave et al, 2014;;;;;
444;BAA0689HAKA;Manio;Anisoptera polyandra;Pohon Muda;icon/young_tree.svg;Not Defined;34;40;Hutan Adat Kesumbo Ampai;Mineral;Pulau Tilan;1.4512553;101.2298789;59.82761868;3.15;Belum;-;-;Abu Bakar;10/05/2021 11:05;50000;3597.92;-;Chave et al, 2014;;;;;
445;BAA0217RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;33;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443247;101.0865246;5.345549025;3.18;Belum;-;-;Alpizar;9/27/2021 13:00;50000;1064.43;-;Chave et al, 2014;;;;;
446;BAA0218RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442593;101.08665;0.661823475;3.17;Belum;-;-;Alpizar;9/27/2021 13:06;50000;646.47;-;Chave et al, 2014;;;;;
447;BAA0219RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;33;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442348;101.0866079;6.591635511;3.22;Belum;-;-;Alpizar;9/27/2021 13:10;50000;1238.91;-;Chave et al, 2014;;;;;
448;BAA0220RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441897;101.0866325;-1.212002398;3.22;Belum;-;-;Saipul Manan;9/27/2021 13:13;50000;1401.7;-;Chave et al, 2014;;;;;
449;BAA0221RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441897;101.0866325;-1.212002398;3.23;Belum;-;-;Saipul Manan;9/27/2021 13:16;200000;3991.68;-;Chave et al, 2014;;;;;
450;BAA0222RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443018;101.0866868;-6.774849793;3.23;Belum;-;-;Saipul Manan;9/27/2021 13:19;50000;1650.26;-;Chave et al, 2014;;;;;
451;BAA0223RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443308;101.0867493;0.846949348;3.23;Belum;-;-;Alpizar;9/27/2021 13:22;50000;602.17;-;Chave et al, 2014;;;;;
452;BAA0224RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442953;101.0867435;5.866770631;3.22;Belum;-;-;Saipul Manan;9/27/2021 13:25;50000;830.98;-;Chave et al, 2014;;;;;
453;BAA0225RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;20;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443278;101.0867963;-8.189048477;3.21;Belum;-;-;Alpizar;9/27/2021 13:29;50000;335.2;-;Chave et al, 2014;;;;;
454;BAA0227RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444234;101.0867687;3.222661414;3.22;Belum;-;-;Saipul Manan;9/27/2021 13:35;50000;1533.19;-;Brown, 1997;;;;;
455;BAA0228RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;24;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444411;101.0867565;2.434531999;3.21;Belum;-;-;Saipul Manan;9/27/2021 13:39;50000;802.39;-;Brown, 1997;;;;;
456;BAA0229RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;23;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443601;101.0868093;-1.549444367;3.2;Belum;-;-;Saipul Manan;9/27/2021 13:42;50000;866.15;-;Chave et al, 2014;;;;;
457;BAA0230RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;36;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442999;101.0868109;-7.298010715;3.2;Belum;-;-;Saipul Manan;9/27/2021 13:47;50000;2335.85;-;Chave et al, 2014;;;;;
458;BAA0231RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;25;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443135;101.0868167;0.809792574;3.21;Belum;-;-;Saipul Manan;9/27/2021 13:50;50000;1183.57;-;Chave et al, 2014;;;;;
459;BAA0232RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;36;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442284;101.0869193;1.204261861;3.22;Belum;-;-;Saipul Manan;9/27/2021 13:53;50000;3005.47;-;Chave et al, 2014;;;;;
460;BAA0233RBF;Putek;Barringtonia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;26;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442613;101.0869181;4.013013286;3.21;Belum;-;-;Alpizar;9/27/2021 13:56;50000;982.5;-;Brown, 1997;;;;;
461;BAA0234RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;33;16;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442277;101.0869269;6.6837834;3.22;Belum;-;-;Alpizar;9/27/2021 13:59;50000;1409.47;-;Chave et al, 2014;;;;;
462;BAA0235RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443303;101.0869608;-6.370652565;3.22;Belum;-;-;Saipul Manan;9/27/2021 14:02;50000;873.75;-;Chave et al, 2014;;;;;
463;BAA0236RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29;26;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443362;101.0869451;9.931194056;3.22;Belum;-;-;Saipul Manan;9/27/2021 14:05;50000;1759.18;-;Chave et al, 2014;;;;;
464;BAA0237RBF;Tupai;Shorea gibbosa;Pohon Muda;icon/young_tree.svg;Critically Endangered;30;29;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443702;101.0869635;-1.519499052;3.21;Belum;-;-;Saipul Manan;9/27/2021 14:09;50000;1491.19;-;Chave et al, 2014;;;;;
465;BAA0238RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;111;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443254;101.0870524;-6.665353498;3.21;Belum;-;-;Saipul Manan;9/27/2021 14:12;200000;23257.07;-;Chave et al, 2014;;;;;
466;BAA0550RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.69;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5841967;101.0876188;12.91523787;3.2;Belum;-;-;Suhardianto;10/03/2021 09:52;200000;3215.45;-;Chave et al, 2014;;;;;
467;BAA0553RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.31;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5585102;101.084717;13.99243256;3.21;Belum;-;-;Suhardianto;10/03/2021 10:01;200000;1514.66;-;Chave et al, 2014;;;;;
468;BAA0559RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;35.35;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5581803;101.0846145;14.00868266;0.48;Belum;-;-;Suhardianto;10/03/2021 10:07;50000;1513.62;-;Chave et al, 2014;;;;;
469;BAA0560RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32.16;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5581597;101.0846307;10.31650405;1.88;Belum;-;-;Suhardianto;10/03/2021 10:12;50000;1258.47;-;Chave et al, 2014;;;;;
470;BAA0566RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.07;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5577691;101.0844066;19.93879491;1.91;Belum;-;-;Suhardianto;10/03/2021 10:18;50000;948.17;-;Chave et al, 2014;;;;;
471;BAA0572RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.31;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5573451;101.084354;-4.900482933;1.91;Belum;-;-;Suhardianto;10/03/2021 10:39;200000;2979.34;-;Chave et al, 2014;;;;;
472;BAA0573RBF;Laban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45.43;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5575142;101.0845089;6.34318127;1.96;Belum;-;-;Suhardianto;10/03/2021 10:43;200000;3806.79;-;Chave et al, 2014;;;;;
473;BAA0574RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43.31;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5574009;101.0845766;10.25386274;2;Belum;-;-;Suhardianto;10/03/2021 10:48;200000;2908.67;-;Chave et al, 2014;;;;;
474;BAA0575;Laban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.31;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5575422;101.0844005;8.78023245;1.98;Belum;-;-;Suhardianto;10/03/2021 10:52;200000;3467.74;-;Chave et al, 2014;;;;;
475;BAA0578Rbf;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;60.01;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5573749;101.0846361;3.411752453;1.98;Belum;-;-;Suhardianto;10/03/2021 11:02;200000;5497.53;-;Chave et al, 2014;;;;;
476;BAA0583RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31.21;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5582581;101.0853468;6.990400589;1.98;Belum;-;-;Suhardianto;10/03/2021 11:53;50000;1058.03;-;Chave et al, 2014;;;;;
477;BAA0585RBF;Bintangor;Calophyllum sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.71;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5581852;101.085322;7.030770373;1.98;Belum;-;-;Suhardianto;10/03/2021 12:00;200000;1863.56;-;Chave et al, 2014;;;;;
478;BAA0562RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;38;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5587098;101.0849876;25.62436403;1.86;Belum;-;-;Suhardianto;10/03/2021 12:56;50000;1743;-;Chave et al, 2014;;;;;
479;BAA0556RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5586205;101.0849175;25.86708646;1.87;Belum;-;-;Suhardianto;10/03/2021 13:02;50000;692.3;-;Chave et al, 2014;;;;;
480;BAA0588RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;58.59;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5507476;101.0789097;13.14680731;1.84;Belum;-;-;Suhardianto;10/03/2021 13:49;200000;5373.93;-;Chave et al, 2014;;;;;
481;BAA0591RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;78.89;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5508099;101.0789191;12.27879126;1.85;Belum;-;-;Suhardianto;10/03/2021 13:55;200000;9604.78;-;Chave et al, 2014;;;;;
482;BAA0593RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;62.42;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5509888;101.0787463;5.749848742;2.95;Belum;-;-;Suhardianto;10/03/2021 14:02;200000;4592.32;-;Chave et al, 2014;;;;;
483;BAA0594RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.37;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5510639;101.0788945;3.615457604;2.94;Belum;-;-;Suhardianto;10/03/2021 14:06;200000;3548.81;-;Chave et al, 2014;;;;;
484;BAA0595RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;44.9;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5510002;101.0787689;2.386239639;2.94;Belum;-;-;Suhardianto;10/03/2021 14:11;200000;2414.04;-;Chave et al, 2014;;;;;
485;BAA0600RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42.03;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5509567;101.0788067;8.745513311;2.92;Belum;-;-;Suhardianto;10/03/2021 14:17;200000;1428.51;-;Chave et al, 2014;;;;;
486;BAA0601RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;37.89;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5510747;101.0788932;5.639703165;2.94;Belum;-;-;Suhardianto;10/03/2021 14:21;50000;3313.43;-;Chave et al, 2014;;;;;
487;BAA0604RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;46.17;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5511803;101.0790997;11.155112;2.94;Belum;-;-;Suhardianto;10/03/2021 14:27;200000;2050.25;-;Chave et al, 2014;;;;;
488;BAA0606RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;70.06;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5508865;101.0791274;-134.915042;2.92;Belum;-;-;Suhardianto;10/03/2021 14:44;200000;5753.31;-;Chave et al, 2014;;;;;
489;BAA0607RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.77;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5511508;101.0793103;2.652048569;2.9;Belum;-;-;Suhardianto;10/03/2021 14:47;200000;2724.4;-;Chave et al, 2014;;;;;
490;BAA0608RBF;Jambu;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.23;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5510998;101.0793477;13.91282316;2.92;Belum;-;-;Suhardianto;10/03/2021 14:51;200000;2475.92;-;Chave et al, 2014;;;;;
491;BAA0611RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.37;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513649;101.0792823;8.31675176;2.89;Belum;-;-;Suhardianto;10/03/2021 14:55;200000;3548.81;-;Chave et al, 2014;;;;;
492;BAA0612RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.94;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5512591;101.0791088;3.215420036;2.89;Belum;-;-;Juli Sutra;10/03/2021 15:01;200000;1557.97;-;Chave et al, 2014;;;;;
493;BAA0614RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.17;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513934;101.0791567;0.301369015;2.87;Belum;-;-;Juli Sutra;10/03/2021 15:05;200000;2320.91;-;Chave et al, 2014;;;;;
494;BAA0615RBF;Kolek;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.08;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513027;101.0791479;-9.319829251;2.89;Belum;-;-;Suhardianto;10/03/2021 15:11;200000;2282.49;-;Chave et al, 2014;;;;;
495;BAA0621RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;69;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513774;101.0786928;27.920616;2.88;Belum;-;-;Suhardianto;10/03/2021 15:23;200000;7394.93;-;Chave et al, 2014;;;;;
496;BAA0622RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.77;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5514117;101.0787233;18.10704371;2.88;Belum;-;-;Suhardianto;10/03/2021 15:25;200000;2724.4;-;Chave et al, 2014;;;;;
497;BAA0624RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.4;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551331;101.078609;21.34476817;2.91;Belum;-;-;Suhardianto;10/03/2021 15:28;200000;2728.26;-;Chave et al, 2014;;;;;
498;BAA0623RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;49.36;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551465;101.0786633;30.46158526;2.9;Belum;-;-;Suhardianto;10/03/2021 15:30;200000;3845.64;-;Chave et al, 2014;;;;;
499;BAA0628RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.05;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513801;101.0787354;17.70180954;2.92;Belum;-;-;Suhardianto;10/03/2021 15:33;200000;1300.1;-;Chave et al, 2014;;;;;
500;BAA0226RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;29;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444266;101.0867493;-2.21799374;2.9;Belum;-;-;Saipul Manan;9/27/2021 13:32;50000;1295.14;-;Brown, 1997;;;;;
501;BAA0239RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;81;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544319;101.0871365;-2.269331227;2.9;Belum;-;-;Alpizar;9/27/2021 14:17;200000;12573.24;-;Chave et al, 2014;;;;;
502;BAA0240RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;65;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443338;101.0870568;-10.19277877;3.2;Belum;-;-;Saipul Manan;9/27/2021 14:20;200000;6581.23;-;Chave et al, 2014;;;;;
503;BAA0241RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;32;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443411;101.0870623;-10.19277877;3.2;Belum;-;-;Saipul Manan;9/27/2021 14:23;50000;2388.16;-;Chave et al, 2014;;;;;
504;BAA0242RBF;Tupai;Shorea gibbosa;Pohon Muda;icon/young_tree.svg;Critically Endangered;37;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441898;101.0869015;6.0495857;3.2;Belum;-;-;Alpizar;9/27/2021 14:27;50000;2321.08;-;Chave et al, 2014;;;;;
505;BAA0243RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;31;35;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544051;101.0869244;-2.494300271;3.2;Belum;-;-;Saipul Manan;9/27/2021 14:39;50000;3109.98;-;Chave et al, 2014;;;;;
506;BAA0244RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;35;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544024;101.0868944;30.22941951;3.22;Belum;-;-;Saipul Manan;9/27/2021 14:42;50000;3390.78;-;Chave et al, 2014;;;;;
507;BAA0245RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;39;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439587;101.0868682;3.196421495;3.24;Belum;-;-;Saipul Manan;9/27/2021 14:45;50000;1833.66;-;Chave et al, 2014;;;;;
508;BAA0246RBF;Baraw;-;Pohon Muda;icon/young_tree.svg;Not Defined;26;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439645;101.086803;3.315335742;3.24;Belum;-;-;Suhardianto;9/27/2021 14:49;50000;982.5;-;Brown, 1997;;;;;
509;BAA0247RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;23;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439899;101.0867435;-10.26475435;3.25;Belum;-;-;Suhardianto;9/27/2021 14:53;50000;1891.45;-;Chave et al, 2014;;;;;
510;BAA0248RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;58;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438591;101.0869159;2.49421663;3.25;Belum;-;-;Suhardianto;9/27/2021 14:57;200000;7480.36;-;Brown, 1997;;;;;
511;BAA0249RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;52;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Wisata;1.5439014;101.0869157;1.028628027;3.25;Belum;-;-;Suhardianto;9/27/2021 15:01;200000;5674.64;-;Brown, 1997;;;;;
512;BAA0250RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;23;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439548;101.0869674;3.031166412;3.26;Belum;-;-;Suhardianto;9/27/2021 15:06;50000;907.5;-;Chave et al, 2014;;;;;
513;BAA0251RBF;Baraw;-;Pohon Muda;icon/young_tree.svg;Not Defined;24;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439681;101.0869874;4.579855447;3.25;Belum;-;-;Misriza;9/27/2021 15:10;50000;802.39;-;Brown, 1997;;;;;
514;BAA0252RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;27;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439681;101.0869874;4.579855447;3.25;Belum;-;-;Suhardianto;9/27/2021 15:13;50000;1375.42;-;Chave et al, 2014;;;;;
515;BAA0253RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440862;101.086669;27.15854373;3.25;Belum;-;-;Saipul Manan;9/27/2021 15:19;50000;1006.06;-;Chave et al, 2014;;;;;
516;BAA0254RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;36;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilau;1.544054;101.0867165;-11.55442915;3.25;Belum;-;-;Saipul Manan;9/27/2021 15:24;50000;2076.84;-;Chave et al, 2014;;;;;
517;BAA0255RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440474;101.0867223;0.106100983;3.24;Belum;-;-;Saipul Manan;9/27/2021 15:27;50000;960.31;-;Chave et al, 2014;;;;;
518;BAA0256RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;29;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440527;101.0867215;-4.492756498;3.24;Belum;-;-;Saipul Manan;9/27/2021 15:30;50000;1295.14;-;Brown, 1997;;;;;
519;BAA0257RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;48;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439198;101.0866844;-8.38968185;3.24;Belum;-;-;Saipul Manan;9/27/2021 15:34;200000;2750.07;-;Chave et al, 2014;;;;;
520;BAA0258RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;20;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439396;101.0866704;-0.282748069;3.24;Belum;-;-;Saipul Manan;9/27/2021 15:37;50000;579.56;-;Chave et al, 2014;;;;;
521;BAA0259RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;48;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439659;101.0866614;-8.085187046;3.26;Belum;-;-;Saipul Manan;9/27/2021 15:40;200000;4634.36;-;Brown, 1997;;;;;
522;BAA0260RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;32;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438859;101.0866663;-2.541075192;3.26;Belum;-;-;Saipul Manan;9/27/2021 15:43;50000;1661.42;-;Brown, 1997;;;;;
523;BAA0261RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;28;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439503;101.0865447;1.270663632;3.26;Belum;-;-;Awan;9/27/2021 15:46;50000;1185.11;-;Brown, 1997;;;;;
